title,platform,platforms_available,appId,store_url,genre,contentRating,score,free,price,offersIAP,IAPRange,installs,developer,developerWebsite,privacyPolicy,released,updated,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
Yummy - Anime AI Chats Await,android,android,com.aichat.yummy2025,https://play.google.com/store/apps/details?id=com.aichat.yummy2025&hl=en&gl=us,Entertainment,Mature 17+,3.93,True,0.0,True,$1.99 - $49.99 per item,"100,000+",Lille Software,,https://www.yummyfun.xyz/privacypolicy.html,"Jul 23, 2025",1775023355000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Adam: Romantic AI Boyfriend,android,android,ai.boyfriend.love.partner.bf.romantic.virtual.dating.lover,https://play.google.com/store/apps/details?id=ai.boyfriend.love.partner.bf.romantic.virtual.dating.lover&hl=en&gl=us,Entertainment,Teen,4.36,True,0.0,False,,"10,000+",Jani Infotech,https://janiinfotechapps.blogspot.com/,https://sites.google.com/view/janiinfotech-privacy-policy/home,"Mar 5, 2024",1760849946000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Chat - AI Character Chatbot,android,android,beat.music.motion.tempo.video.editor.filmola,https://play.google.com/store/apps/details?id=beat.music.motion.tempo.video.editor.filmola&hl=en&gl=us,Video Players & Editors,Teen,4.22,True,0.0,True,$1.99 - $99.99 per item,"100,000+",Ask AI GirlFriend & AI Video Generator,http://www.musicvideopro.com,https://manage.magicutapp.com/appMagicCutApi/customizepage?pageType=ChatJoy_PrivacyPolicy,"May 20, 2022",1769483413000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Touchie - AI Friend & Chat,android,android,com.touchie.ai,https://play.google.com/store/apps/details?id=com.touchie.ai&hl=en&gl=us,Entertainment,Mature 17+,0.0,True,0.0,True,$9.99 - $99.99 per item,"10,000+",Infinity touchie Limited,https://touchieai.com/,https://www.touchieai.com/privacy,"Oct 20, 2025",1775214361000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Jack: AI Boyfriend & Love Chat,android,android,ai.boyfriend.love.partner.bf.romantic.virtual.dating.lover.relationship.companion,https://play.google.com/store/apps/details?id=ai.boyfriend.love.partner.bf.romantic.virtual.dating.lover.relationship.companion&hl=en&gl=us,Entertainment,Teen,4.2727275,True,0.0,False,,"1,000+",Jani Infotech,https://janiinfotechapps.blogspot.com/,https://sites.google.com/view/janiinfotech-privacy-policy/home,"Jun 12, 2024",1760850352000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Virtual Girlfriend: AI Dating,android,android,com.livdg.ai.talk,https://play.google.com/store/apps/details?id=com.livdg.ai.talk&hl=en&gl=us,Entertainment,Teen,3.5,True,0.0,True,$13.99 per item,"1,000+",LIVDG LIMITED,https://livdg.org,https://livdg.org/privacy_policy,"Mar 27, 2025",1772731950000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
PocketPal AI,android,android,com.pocketpalai,https://play.google.com/store/apps/details?id=com.pocketpalai&hl=en&gl=us,Productivity,Everyone,3.58,True,0.0,False,,"1,000,000+",LLM Ventures,https://www.llm-ventures.com/,https://www.llm-ventures.com/privacy-policy,"Sep 11, 2024",1775497467000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Urvashi: Indian AI Girlfriend,android,android,urvashi.indian.ai.girlfriend.gf.virtual.dating.lover,https://play.google.com/store/apps/details?id=urvashi.indian.ai.girlfriend.gf.virtual.dating.lover&hl=en&gl=us,Entertainment,Teen,4.102041,True,0.0,True,$0.49 - $59.99 per item,"100,000+",Jani Infotech,https://indianaigirlfriend.com/,https://sites.google.com/view/janiinfotech-privacy-policy/home,"Dec 30, 2023",1775711689000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Emily: Your AI Character,android,android,com.aifriends.emily,https://play.google.com/store/apps/details?id=com.aifriends.emily&hl=en&gl=us,Simulation,Teen,4.014528,True,0.0,True,$0.99 - $399.99 per item,"100,000+",Ai Emily,https://emily-aifriends.netlify.app,https://emily-aifriends.netlify.app/privacy-policy,"Oct 18, 2023",1752814166000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
IntimateAI - Girlfriend & More,android,android+ios,com.innovationredefined.intimateai,https://play.google.com/store/apps/details?id=com.innovationredefined.intimateai&hl=en&gl=us,Entertainment,Everyone,4.53125,True,0.0,True,$0.49 - $16.99 per item,"100,000+",ASOasis Tech,https://asoasis.tech,https://ir-labs.github.io/Privacy-Policy/,"Sep 7, 2024",1775468700000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
My AI Family,android,android,chatty.lover.com,https://play.google.com/store/apps/details?id=chatty.lover.com&hl=en&gl=us,Simulation,Mature 17+,4.08,True,0.0,True,$0.49 - $94.99 per item,"50,000+",Fannin holdings limited,https://wideview.games,https://fannin.games/policy,"Oct 14, 2024",1776102123000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Ruby Chat - AI Girlfriend 18+,android,android,com.rubychat.app,https://play.google.com/store/apps/details?id=com.rubychat.app&hl=en&gl=us,Entertainment,Mature 17+,3.6363637,True,0.0,True,$0.99 - $49.99 per item,"5,000+",Ruby Chat,https://rubychat.app,https://rubychat.app/legal/privacy-policy,"Aug 9, 2024",1775649888000,companion,True,https://rubychat.app,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messages, premium characters, voice, multilingual chat",$9.99/month,"en, es, fr, de, pt, ko, ja"
Crush AI: AI Girlfriend & Chat,android,android,com.aichatbot.crushais.gp,https://play.google.com/store/apps/details?id=com.aichatbot.crushais.gp&hl=en&gl=us,Entertainment,Teen,0.0,True,0.0,True,$6.99 - $169.99 per item,"1,000+",ai-labs,,https://www.termsfeed.com/live/7f01fd66-6ee2-4d98-b7f7-1dd91d4b93bc,"Jan 7, 2026",1770942795000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend: Roleplay Chat,android,android+ios,com.fjsh.aigirlfriend,https://play.google.com/store/apps/details?id=com.fjsh.aigirlfriend&hl=en&gl=us,Entertainment,Everyone,4.0666666,True,0.0,True,$4.99 per item,"50,000+",fjsh,https://shofj.com/en,https://www.fjsh.dev/fan-talk-en,"Dec 4, 2024",1775650141000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
JollyChatter: Crush On AI Chat,android,android,com.jollychatter.ai,https://play.google.com/store/apps/details?id=com.jollychatter.ai&hl=en&gl=us,Entertainment,Mature 17+,3.5454545,True,0.0,True,$0.99 - $799.99 per item,"50,000+",mariemc,,https://jollychatter.com/en/privacy-policy,"Feb 13, 2025",1775742118000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Affairs Delivery - AI Lover,android,android,com.affairsdelivery.gp,https://play.google.com/store/apps/details?id=com.affairsdelivery.gp&hl=en&gl=us,Simulation,Teen,,True,0.0,True,$0.99 - $84.99 per item,"100,000+",IPLAYGAME,http://game.youloft.com,http://gamecms.pottingmob.com/privacy.html,,1741060733000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
"Vivy AI: Chat, AI Girlfriend",android,android,com.romanticai.chatgirlfriend,https://play.google.com/store/apps/details?id=com.romanticai.chatgirlfriend&hl=en&gl=us,Entertainment,Everyone,4.2237444,True,0.0,True,$0.99 - $99.99 per item,"1,000,000+",Wallet Passes Alliance,https://walletpasses.me/vivyai,https://walletpasses.me/vivyai/privacy/,"Jul 7, 2023",1757317569000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Poppy:AI Roleplay Chat,android,android,com.poppy.helper.tkb,https://play.google.com/store/apps/details?id=com.poppy.helper.tkb&hl=en&gl=us,Entertainment,Mature 17+,4.712121,True,0.0,False,,"100,000+",Fainax Apps,https://www.poppyaii.com,https://www.poppyaii.com/privacy.html,"Jul 8, 2025",1765889493000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Soulplay - Spicy AI Roleplay,android,android,app.soulplay.soulplay,https://play.google.com/store/apps/details?id=app.soulplay.soulplay&hl=en&gl=us,Entertainment,Mature 17+,4.277228,True,0.0,True,$0.99 - $99.99 per item,"10,000+",Studio Dopa,http://soulplay.app,https://docs.google.com/document/d/1XJIQK4Ovi1npy_a6NQGUdHSydNtPlawItXWgwjmqqDU/edit?usp=sharing,"May 1, 2024",1774149658000,companion,True,https://soulplay.app,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messages, voice, premium scenarios, NSFW",$9.99/month,en
Honey & Roleplay AI Chatbot,android,android,com.honeyai.fastreplay,https://play.google.com/store/apps/details?id=com.honeyai.fastreplay&hl=en&gl=us,Lifestyle,Mature 17+,4.625,True,0.0,True,$1.99 - $49.99 per item,"100,000+",FOYA Dev,https://honeyai.xyz/,https://honeyai.xyz/privacy-policy.html,"Jun 16, 2024",1770949187000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Sweet GF-Virtual Love Story,android,android,ai3067542.sweetgf,https://play.google.com/store/apps/details?id=ai3067542.sweetgf&hl=en&gl=us,Entertainment,Mature 17+,4.6505494,True,0.0,True,$3.49 - $109.99 per item,"100,000+",mohamed fouad,https://www.cozyai.top/,https://www.cozyai.top/privacy-policy-gf.html,"Apr 28, 2025",1768563882000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Lust: AI Girlfriend Simulator,android,android,com.lazyapp.aigirflriend,https://play.google.com/store/apps/details?id=com.lazyapp.aigirflriend&hl=en&gl=us,Entertainment,Mature 17+,4.287129,True,0.0,True,$0.99 - $99.99 per item,"100,000+",SyntheticaDev,,https://lazyapplications.com/lust/policy.html,"Mar 13, 2025",1775662692000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Crush AI - Your AI Girlfriend,android,android,com.xphotokit.crushai,https://play.google.com/store/apps/details?id=com.xphotokit.crushai&hl=en&gl=us,Productivity,Everyone,3.7912087,True,0.0,True,$1.49 - $104.99 per item,"100,000+",X PhotoKit,https://xphotokit.com/,https://xphotokit.com/crush-ai/privacy.html,"Jul 7, 2025",1773405453000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited chat, voice messages, images, NSFW mode",$9.99/month,"en, es, zh"
Her.AI - Funny Chat Friend,android,android,com.mohie.herai,https://play.google.com/store/apps/details?id=com.mohie.herai&hl=en&gl=us,Entertainment,Mature 17+,4.566372,True,0.0,True,$3.49 - $54.99 per item,"500,000+",MohamedGMohie,https://www.herai.top,https://www.herai.top/privacy-policy.html,"Aug 22, 2024",1775648395000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Anna - AI Sweetheart,android,android,com.aigirlfriend.anna,https://play.google.com/store/apps/details?id=com.aigirlfriend.anna&hl=en&gl=us,Lifestyle,Teen,3.8302326,True,0.0,True,$0.99 - $399.99 per item,"1,000,000+",IEC Games Australia,https://iecgames.com.au/,https://iecgames.com.au/privacy-policy/,"Oct 18, 2023",1753084044000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
EVA AI Girlfriend & Character,android,android,com.ifriend.app,https://play.google.com/store/apps/details?id=com.ifriend.app&hl=en&gl=us,Entertainment,Mature 17+,3.8262458,True,0.0,True,$2.99 - $199.99 per item,"5,000,000+",Novi Limited,https://evaapp.ai/app/,https://evaapp.ai/app/pp.html,"Feb 14, 2021",1775065035000,companion,True,https://evaapp.ai,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messages, voice, exclusive characters, photos",$9.99/month,"en, es, de, fr, pt, ja"
LOVD: AI Dating & Waifu Hub,android,android,lovd.love.me.chat.simulator.dating.games.link.com,https://play.google.com/store/apps/details?id=lovd.love.me.chat.simulator.dating.games.link.com&hl=en&gl=us,Entertainment,Mature 17+,4.28,True,0.0,True,$8.99 - $39.99 per item,"100,000+",LABANE CORP. Limited,,https://myanima.ai/legal/privacy,"Aug 26, 2022",1756365988000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Spicy Chat: AI boy & girl,android,android,ai.spicy.spicychat.mate,https://play.google.com/store/apps/details?id=ai.spicy.spicychat.mate&hl=en&gl=us,Entertainment,Teen,3.7755103,True,0.0,True,$0.49 - $299.99 per item,"100,000+",Walking Technology,https://spicychator.com,https://spicychator.com/privacypolicy,"Sep 19, 2024",1756488966000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Romantic AI - Chat Girlfriend,android,android,com.romanticai.romanticai,https://play.google.com/store/apps/details?id=com.romanticai.romanticai&hl=en&gl=us,Entertainment,Mature 17+,3.8472223,True,0.0,True,$4.99 - $299.99 per item,"100,000+",Just Web It Oy,https://zemomedia.com,https://zemomedia.com/romanticai_privacy.php,"Feb 11, 2022",1761599715000,companion,True,https://romanticai.com,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messages, voice, photos, romantic mode, NSFW",$9.99/month,"en, es, fr, de, pt, ru"
iGirl: AI Girlfriend,android,android,ai.girlfriend.virtual.dating.lover.igirl,https://play.google.com/store/apps/details?id=ai.girlfriend.virtual.dating.lover.igirl&hl=en&gl=us,Entertainment,Mature 17+,4.151095,True,0.0,True,$0.99 - $199.99 per item,"1,000,000+",LABANE CORP. Limited,https://girlfriend.myanima.ai/,https://girlfriend.myanima.ai/legal/privacy,"Apr 12, 2021",1773303540000,companion,True,https://myanima.ai,True,"email/password, Google, Apple",True,self-declaration,True,False,"romantic mode, voice calls, AR experience, premium outfits, more memories",$9.99/month,"en, es, fr, de, it, pt, ja, ko"
Sam: American AI Boyfriend,android,android,american.ai.boyfriend.bf.romantic.virtual.dating.lover,https://play.google.com/store/apps/details?id=american.ai.boyfriend.bf.romantic.virtual.dating.lover&hl=en&gl=us,Entertainment,Teen,4.36,True,0.0,True,$2.99 - $19.99 per item,"10,000+",Jani App Studio,https://janiinfotechapps.blogspot.com/,https://sites.google.com/view/janiinfotech-privacy-policy/home,"Oct 23, 2024",1761650068000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Anima: AI Friend Virtual Chat,android,android,anima.virtual.ai.robot.friend,https://play.google.com/store/apps/details?id=anima.virtual.ai.robot.friend&hl=en&gl=us,Entertainment,Mature 17+,4.001869,True,0.0,True,$0.99 - $199.99 per item,"1,000,000+",LABANE CORP. Limited,https://myanima.ai,https://myanima.ai/legal/privacy,"Nov 25, 2020",1773303426000,companion,True,https://myanima.ai,True,"email/password, Google, Apple",True,self-declaration,True,False,"romantic mode, voice calls, AR experience, premium outfits, more memories",$9.99/month,"en, es, fr, de, it, pt, ja, ko"
AI Boyfriend: BF Chat App 18+,android,android,ai.boyfriend.app,https://play.google.com/store/apps/details?id=ai.boyfriend.app&hl=en&gl=us,Entertainment,Mature 17+,0.0,True,0.0,True,$3.99 - $39.99 per item,"1,000+",MACHAAO Inc,https://buildgpt.ai,https://legacy.machaao.com/legal,"Apr 15, 2024",1748025722000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
PixelChat - AI Character Chat,android,android,ai.nextday.mobile.android.pixelchat,https://play.google.com/store/apps/details?id=ai.nextday.mobile.android.pixelchat&hl=en&gl=us,Entertainment,Teen,3.42,True,0.0,True,$4.99 - $249.99 per item,"500,000+",NextDayAI,https://pixelchat.ai,https://pixelchat.ai/privacy,"Aug 16, 2024",1775574406000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Dolly - Your AI Doll Girl Chat,android,android,com.dolly.ai,https://play.google.com/store/apps/details?id=com.dolly.ai&hl=en&gl=us,Dating,Mature 17+,4.702454,True,0.0,True,$3.49 - $54.99 per item,"100,000+",Sharp Learning,https://www.aidoll.top/,https://www.aidoll.top/privacy-policy.html,"Dec 4, 2024",1760182082000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Dream Girl : Chat AI,android,android,com.ai.dreamgril,https://play.google.com/store/apps/details?id=com.ai.dreamgril&hl=en&gl=us,Entertainment,Mature 17+,4.4525995,True,0.0,True,$1.99 - $54.99 per item,"500,000+","Hangzhou Aoben Jizhi Technology Co., Ltd.",http://www.dreamgirls.top,https://www.dreamgirls.top/privacy-policy.html,"Aug 13, 2024",1767954796000,mixed,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
AI Girlfriend - TruMate,android,android+ios,com.aichatbot.aimate,https://play.google.com/store/apps/details?id=com.aichatbot.aimate&hl=en&gl=us,Entertainment,Mature 17+,3.7074237,True,0.0,True,$1.99 - $369.99 per item,"1,000,000+",AI Design Labs,https://sc-res.aicreativelabs.co/chat/index.html,https://sc-res.aicreativelabs.co/chat/privacy.html,"Mar 24, 2023",1744973319000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
iris Dating: Find Love with AI,android,android,com.idealmatch.idma,https://play.google.com/store/apps/details?id=com.idealmatch.idma&hl=en&gl=us,Dating,Mature 17+,4.385724,True,0.0,True,$2.49 - $299.99 per item,"1,000,000+",IRIS Team,https://www.irisdating.com/,https://www.irisdating.com/privacy-policy,"Oct 18, 2019",1773855535000,other,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium tools",$4.99/month,en
BubbleChat – AI character chat,android,android,com.bubbletap,https://play.google.com/store/apps/details?id=com.bubbletap&hl=en&gl=us,Entertainment,Mature 17+,2.6666667,True,0.0,True,$0.99 - $89.99 per item,"100,000+","Bubble Tap CO.,LTD.",https://www.bubblechat.ai,https://www.bubblechat.ai/m/policy/privacy,"Aug 25, 2022",1775796351000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
"Yollo AI - RolePlay, AI Video",android,android,com.isetsail.yollo,https://play.google.com/store/apps/details?id=com.isetsail.yollo&hl=en&gl=us,Entertainment,Everyone,4.07,True,0.0,True,$5.99 - $69.99 per item,"100,000+","Shijiazhuang Youcode Network Technology Co., Ltd.",https://yollo.ai,https://www.yollo.ai/privacy,"Oct 16, 2025",1760930748000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
lizlis: AI Character Chat,android,android+ios,ai.lizlis.app,https://play.google.com/store/apps/details?id=ai.lizlis.app&hl=en&gl=us,Entertainment,Teen,2.8,True,0.0,True,$1.99 - $299.99 per item,"10,000+",Excellia LLC,https://lizlis.ai,https://lizlis.ai/en/legal/privacy,"Oct 19, 2025",1775937979000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
J.AI - AI Roleplay Chat,android,android,com.aichatbot2cai.characterai.gp,https://play.google.com/store/apps/details?id=com.aichatbot2cai.characterai.gp&hl=en&gl=us,Entertainment,Teen,3.2857144,True,0.0,True,$4.99 - $169.99 per item,"10,000+",AI  labs,http://chatgoai.cc,https://www.termsfeed.com/live/dea3ef88-51dd-4ab9-a1d4-510be6e9dce5,"Dec 23, 2024",1775195024000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Ask AI ChatBot: Assistant Chat,android,android,com.ai.ask.chat.chatgpt.chatbot,https://play.google.com/store/apps/details?id=com.ai.ask.chat.chatgpt.chatbot&hl=en&gl=us,Productivity,Everyone,4.6732674,True,0.0,True,$0.99 - $99.99 per item,"1,000,000+",Firehawk,https://firehawk.ai/askai,https://firehawk.ai/askai/privacy/,"Aug 31, 2023",1773675374000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Babol AI: Anime Character Chat,android,android,com.babolai.chat,https://play.google.com/store/apps/details?id=com.babolai.chat&hl=en&gl=us,Entertainment,Mature 17+,4.0,True,0.0,True,$1.99 - $49.99 per item,"100,000+",Anime Roleplay World,,https://www.babol.club/privacypolicy.html,"Sep 17, 2025",1768528052000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Next AI - No limit to ask,android,android,gpt.ai.chat,https://play.google.com/store/apps/details?id=gpt.ai.chat&hl=en&gl=us,Productivity,Everyone,3.12,True,0.0,True,$0.99 - $89.99 per item,"500,000+","GPT AI Technology Co., Ltd.",http://api.aizhuandaqian.com/,https://www.oknextai.com:443/privacy_policy.html,"Oct 17, 2023",1772207852000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
MeetX AI: Happy Chat Anytime,android,android,com.chatnow.meetx,https://play.google.com/store/apps/details?id=com.chatnow.meetx&hl=en&gl=us,Entertainment,Mature 17+,4.12,True,0.0,True,$1.99 - $49.99 per item,"50,000+",Make AI Meta World,,https://www.meetx.online/privacypolice.html,"Oct 13, 2025",1760345882000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Hey Love Adam: Texting Game,android,android,com.nutnut.heyloveadam,https://play.google.com/store/apps/details?id=com.nutnut.heyloveadam&hl=en&gl=us,Simulation,Teen,4.489992,True,0.0,True,$2.99 - $11.99 per item,"1,000,000+",nutnut,https://nutnut-games.com/,https://nutnut-games.com/privacy-policy/,"Nov 19, 2017",1764019989000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
TruMate-Character AI & Story,android,android,com.aimate.boochat,https://play.google.com/store/apps/details?id=com.aimate.boochat&hl=en&gl=us,Entertainment,Mature 17+,4.2212768,True,0.0,True,$1.99 - $369.99 per item,"500,000+",Selfie Camera & Photo Editor & Beauty Snap,,https://res.ufotosoft.com/aboutus/src/boochat_privacy.html,"May 11, 2024",1774443640000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Chat・Ask Chatbot Assistant,android,android,com.mlink.ai.chat.assistant.robot,https://play.google.com/store/apps/details?id=com.mlink.ai.chat.assistant.robot&hl=en&gl=us,Productivity,Everyone,4.5242896,True,0.0,True,$3.99 - $199.99 per item,"10,000,000+",AI Chat Studio,https://aichat.emoji-keyboard.com/,https://aichat.emoji-keyboard.com/privacy.html,"Apr 14, 2023",1775730794000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Moescape - Character AI & Art,android,android+ios,ai.moescape.android,https://play.google.com/store/apps/details?id=ai.moescape.android&hl=en&gl=us,Entertainment,Teen,4.25,True,0.0,True,$4.99 - $359.99 per item,"500,000+",Moescape,https://moescape.ai,https://moescape.ai/privacy-policy/,"Sep 23, 2024",1773680654000,mixed,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
OPPAYA: AI Virtual Idol Chat,android,android,app.oppaya.kpop_idol_chat_oppaya_app,https://play.google.com/store/apps/details?id=app.oppaya.kpop_idol_chat_oppaya_app&hl=en&gl=us,Entertainment,Mature 17+,4.6666665,True,0.0,True,$0.99 - $89.99 per item,"10,000+",Oppa Limited,https://oppaya.app/,https://oppaya.app/privacy,"Nov 21, 2025",1774012513000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Melia-Soulmate AI Friend,android,android,com.melia.chataiapp,https://play.google.com/store/apps/details?id=com.melia.chataiapp&hl=en&gl=us,Entertainment,Mature 17+,3.8529413,True,0.0,True,$2.49 - $109.99 per item,"500,000+",KHOLOUD ALSARKHI,https://www.meliappchat.com,https://www.meliappchat.com/privacy.html,"Feb 19, 2025",1765336484000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Neverending: AI Challenge,android,android,neverending.ai.challenge.neverending,https://play.google.com/store/apps/details?id=neverending.ai.challenge.neverending&hl=en&gl=us,Role Playing,Mature 17+,2.70015,True,0.0,True,$0.99 - $129.99 per item,"500,000+",APPFACTORY GLOBAL PTE. LTD.,https://neverending-challenge.netlify.app,https://neverending-challenge.netlify.app/privacy-policy,"Mar 20, 2025",1775633901000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
"Pi, your personal AI",android,android+ios,ai.inflection.pi,https://play.google.com/store/apps/details?id=ai.inflection.pi&hl=en&gl=us,Lifestyle,Teen,3.2337663,True,0.0,False,,"500,000+",Inflection AI,https://pi.ai/,https://pi.ai/policy#privacy,"Dec 20, 2023",1775864221000,mixed,True,https://pi.ai,False,,False,,False,True,no paid tier,free,en
Souleasy: AI Chat & Roleplay,android,android,com.healing.souleasy.aicharacter,https://play.google.com/store/apps/details?id=com.healing.souleasy.aicharacter&hl=en&gl=us,Entertainment,Mature 17+,2.0,True,0.0,True,$4.99 - $69.99 per item,"100,000+",Souleasy,https://www.souleasy.ai,https://www.souleasy.ai/Privacy-Policy.html,"Jul 29, 2025",1770860411000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Merlin AI: AI Chat Assistant,android,android+ios,com.foyer.merlin,https://play.google.com/store/apps/details?id=com.foyer.merlin&hl=en&gl=us,Productivity,Everyone,4.2,True,0.0,True,$3.49 - $499.99 per item,"500,000+",Merlin AI,https://www.getmerlin.in,https://www.getmerlin.in/privacy-policy,"Aug 22, 2023",1767861534000,general_purpose,True,https://www.getmerlin.in,True,"email/password, Google",False,,True,False,"unlimited AI chat, image gen, web access, all models",$14.99/month,"en, es, fr, de, ja"
Deep Think - AI Seek Chatbot,android,android,ai.chatbot.ask.chat.deep.seek.assistant.search.free,https://play.google.com/store/apps/details?id=ai.chatbot.ask.chat.deep.seek.assistant.search.free&hl=en&gl=us,Productivity,Everyone,4.5321636,True,0.0,True,$6.99 - $99.99 per item,"1,000,000+",Guru AI Lab,https://seek.thebetter.ai/,https://seek.thebetter.ai/policy.html,"Jan 22, 2025",1772198257000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
