title,platform,platforms_available,appId,store_url,genre,contentRating,score,free,price,offersIAP,IAPRange,installs,developer,developerWebsite,privacyPolicy,released,updated,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
ChatNova: Your AI Companion,ios,ios,com.hengze.chatnova,https://apps.apple.com/us/app/chatnova-your-ai-companion/id6746073965?uo=4,Utilities,4+,5,TRUE,0,,,,AI Mind Ltd,https://docs.google.com/document/d/1R17iU3PSpDxaK0TXd4avaEgQx1WJvibkvREKhcIVhxU/edit?usp=sharing,,2025-05-29T07:00:00Z,2026-01-21T13:58:48Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Our dream – AI Girlfriend,ios,ios,com.themindbots.charmai,https://apps.apple.com/us/app/our-dream-ai-girlfriend/id6741436954?uo=4,Entertainment,17+,4.28247,TRUE,0,,,,Mindbots LLC,,,2025-03-20T07:00:00Z,2026-02-27T09:35:19Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
KAIA: Chat with AI Girlfriend,ios,ios,com.dualstorm.kaia,https://apps.apple.com/us/app/kaia-chat-with-ai-girlfriend/id6755683941?uo=4,Entertainment,17+,4,TRUE,0,,,,Dual Storm Studio LTD,,,2025-12-04T08:00:00Z,2026-01-06T11:29:28Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Cycle AI: Talk With AI Friends,ios,ios,com.dokidoki.dokify.ios,https://apps.apple.com/us/app/cycle-ai-talk-with-ai-friends/id6747881677?uo=4,Entertainment,17+,4.7199,TRUE,0,,,,BeeFun Studio,https://www.cycleai.ai,,2025-07-08T07:00:00Z,2026-03-26T02:47:44Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Anime - AI girlfriend Vanda,ios,ios,com.ai.girlfriend.chat.ios,https://apps.apple.com/us/app/anime-ai-girlfriend-vanda/id6476921874?uo=4,Entertainment,17+,0,TRUE,0,,,,Vanda Architecture,,,2024-02-03T08:00:00Z,2024-02-19T17:48:03Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Anya: AI Girlfriend & Roleplay,ios,ios,com.abasoft.anya,https://apps.apple.com/us/app/anya-ai-girlfriend-roleplay/id6751060714?uo=4,Entertainment,17+,0,TRUE,0,,,,Abasoft MMC,,,2025-09-09T07:00:00Z,2025-09-22T22:17:17Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
X Girl: Your AI Girlfriend,ios,ios,com.xgirl.ai.chatbot,https://apps.apple.com/us/app/x-girl-your-ai-girlfriend/id6477369991?uo=4,Health & Fitness,17+,3.66667,TRUE,0,,,,VSA AI HK LIMITED,,,2024-02-06T08:00:00Z,2024-04-08T09:59:51Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Anime Fantasy - AI Girlfriend,ios,ios,com.jayven.SuperGirlfriend,https://apps.apple.com/us/app/anime-fantasy-ai-girlfriend/id6566181260?uo=4,Entertainment,17+,5,TRUE,0,,,,Jayven Nhan,,,2024-11-19T08:00:00Z,2025-07-28T19:40:50Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend Chat & Romance,ios,ios,com.alperenguntekin.amoura,https://apps.apple.com/us/app/ai-girlfriend-chat-romance/id6752439952?uo=4,Social Networking,17+,0,TRUE,0,,,,Alperen Guntekin,https://www.alperenguntekin.com/amoura,,2025-10-01T07:00:00Z,2026-04-09T13:56:28Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend Flirty Love Chat,ios,ios,co.northlogic.aigirlfriend,https://apps.apple.com/us/app/ai-girlfriend-flirty-love-chat/id6476343315?uo=4,Entertainment,17+,0,TRUE,0,,,,Daniel Lasek,,,2024-01-19T08:00:00Z,2025-12-09T14:20:50Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Ai Girlfriend - Chat,ios,ios,com.future.focus.AiGirlfriend,https://apps.apple.com/us/app/ai-girlfriend-chat/id6740408349?uo=4,Utilities,17+,0,TRUE,0,,,,Yurii Kolinko,https://cas.ai,,2025-01-14T08:00:00Z,2025-02-24T22:58:00Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Character AI | AI Girlfriend,ios,ios,com.tnapps.characterai,https://apps.apple.com/us/app/character-ai-ai-girlfriend/id6759330977?uo=4,Entertainment,17+,3,TRUE,0,,,,Anton Drazdou,https://t.me/guzeradimaz,,2026-03-02T08:00:00Z,2026-03-19T18:31:33Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AISexy:Girlfriend Chat GF 18+,ios,ios,com.chatexpert.character,https://apps.apple.com/us/app/aisexy-girlfriend-chat-gf-18/id6755602964?uo=4,Entertainment,17+,4.63636,TRUE,0,,,,峰 刘,https://www.aisexy.shop,,2025-12-22T08:00:00Z,2026-02-25T03:57:00Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
CrashInAI - Characters Chat,ios,ios,com.AIAlly22sp.app,https://apps.apple.com/us/app/crashinai-characters-chat/id6756432897?uo=4,Entertainment,17+,0,TRUE,0,,,,"Cannon MS Holdings, LLC",https://forms.gle/3Me7ntV6RKVSwz8L9,,2026-04-09T07:00:00Z,2026-04-09T11:10:41Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend: Soulmate Chat,ios,ios,com.myapp.app5uygasdk,https://apps.apple.com/us/app/ai-girlfriend-soulmate-chat/id1660716354?uo=4,Entertainment,4+,0,TRUE,0,,,,Dito Sichinava,,,2023-09-21T07:00:00Z,2024-02-07T15:30:02Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend Fantasy - Chait,ios,ios,com.ai.chat.waifu.girl.firends.character,https://apps.apple.com/us/app/ai-girlfriend-fantasy-chait/id6738268604?uo=4,Entertainment,17+,4.4436,TRUE,0,,,,JEWEL LIMITED,https://chait-ai-girlfriend.web.app/TermsofUseChait.html,,2024-12-02T08:00:00Z,2025-03-31T01:23:44Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Lovvly - AI GirlFriend Chat,ios,ios,com.exciting.lovvly.lovvly,https://apps.apple.com/us/app/lovvly-ai-girlfriend-chat/id6742789588?uo=4,Productivity,17+,5,TRUE,0,,,,HOYONG NA,https://corp-exciting.blogspot.com/,,2025-03-18T07:00:00Z,2025-08-12T17:45:11Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Her - Your AI Girlfriend,ios,ios,com.hfx.AIHer,https://apps.apple.com/us/app/her-your-ai-girlfriend/id6453695146?uo=4,Lifestyle,17+,3,TRUE,0,,,,Hyunwoo Kim,https://hfx2022.blogspot.com/2023/07/ai-her-terms-of-service.html,,2023-08-08T07:00:00Z,2023-08-08T17:45:03Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Chat Characters,ios,ios,com.circadify.AI-Chat-18-,https://apps.apple.com/us/app/ai-chat-characters/id6755920311?uo=4,Games,17+,4.4775,TRUE,0,,,,Free AI LLC,,,2025-12-03T08:00:00Z,2026-04-12T10:13:18Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend Chat- Sweet Chat,ios,ios,jd.aigirl.aigirlfriend.girlfriend.chat,https://apps.apple.com/us/app/ai-girlfriend-chat-sweet-chat/id6504802672?uo=4,Entertainment,17+,0,TRUE,0,,,,Jadav Darsh,https://jadavdarsh.blogspot.com,,2024-07-01T07:00:00Z,2024-07-01T21:00:08Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Enjoy - AI Town,ios,ios,ai.enjoy.world,https://apps.apple.com/us/app/enjoy-ai-town/id6468901311?uo=4,Entertainment,17+,4.67397,TRUE,0,,,,"Enjoy Global, Inc.",https://www.enjoy.ai,,2024-08-02T07:00:00Z,2026-04-13T08:40:49Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Girlfriend AI: Find True Love,ios,ios,com.happyapplab.girlfriendai,https://apps.apple.com/us/app/girlfriend-ai-find-true-love/id6469619851?uo=4,Social Networking,4+,5,TRUE,0,,,,Berke Kurnaz,http://happyapplab.berkekurnaz.com,,2023-10-18T07:00:00Z,2026-04-05T23:43:11Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Girlfriend Chat Simulator,ios,ios,com.aigirlfriend.flirtchatbot,https://apps.apple.com/us/app/ai-girlfriend-chat-simulator/id6470323491?uo=4,Entertainment,17+,3,TRUE,0,,,,Dzianis Khrystsiyanau,,,2023-11-02T07:00:00Z,2024-02-09T18:58:24Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
KAYA: AI GirlFriend & AI Mate,ios,ios,com.inidanaigirl.aimateapp,https://apps.apple.com/us/app/kaya-ai-girlfriend-ai-mate/id6749131592?uo=4,Entertainment,17+,0,TRUE,0,,,,Harsh Jani,https://spiretechs.com,,2025-09-16T07:00:00Z,2025-10-14T02:59:40Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
DreamGirl: Spicy AI Girlfriend,ios,ios,ai.dreamgirl,https://apps.apple.com/us/app/dreamgirl-spicy-ai-girlfriend/id6754092728?uo=4,Entertainment,17+,0,TRUE,0,,,,Teyron LTD,https://www.dream-girl.ai,,2025-11-19T08:00:00Z,2026-03-26T16:24:49Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Hilii - Ai friends,ios,ios,com.aigame.chat,https://apps.apple.com/us/app/hilii-ai-friends/id6717608530?uo=4,Social Networking,17+,4.75,TRUE,0,,,,甜甜 陈,,,2024-10-21T07:00:00Z,2024-11-04T11:07:53Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
VegaX: Fantasy AI Girl Chat,ios,ios,com.awared.VegaX,https://apps.apple.com/us/app/vegax-fantasy-ai-girl-chat/id6744928010?uo=4,Entertainment,17+,4.28272,TRUE,0,,,,Awared SLU,,,2025-09-30T07:00:00Z,2026-02-20T15:55:36Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Chat - TryChat - Chat Bot,ios,ios,ricbox.aiChat,https://apps.apple.com/us/app/ai-chat-trychat-chat-bot/id1666218492?uo=4,Education,4+,4.70882,TRUE,0,,,,Rikuto Komatsu,https://rickbox-82901.web.app,,2023-01-20T08:00:00Z,2025-11-04T12:30:13Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,"EN, JA"
AI Companion - Voice Calls,ios,ios,app.companions,https://apps.apple.com/us/app/ai-companion-voice-calls/id6759283619?uo=4,Lifestyle,17+,0,TRUE,0,,,,Worth A Try LLC,https://worthatry.co,,2026-03-07T08:00:00Z,2026-04-01T05:43:44Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
ChatOn AI - Chat Bot Assistant,ios,ios,com.aiby.chat,https://apps.apple.com/us/app/chaton-ai-chat-bot-assistant/id1661308505?uo=4,Productivity,12+,4.70303,TRUE,0,,,,AIBY,https://aiby.com,,2023-01-13T08:00:00Z,2026-04-07T21:22:56Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,"AR, DA, NL, EN, FR, DE, HE, HI, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR"
Clawket - AI Agent Companion,ios,ios,com.p697.clawket,https://apps.apple.com/us/app/clawket-ai-agent-companion/id6759597015?uo=4,Productivity,4+,5,TRUE,0,,,,子维 刘,https://clawket.ai/,,2026-03-16T07:00:00Z,2026-04-12T14:57:00Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,"EN, DE, JA, KO, ZH, ES"
Persona Chat - AI Chatbot,ios,ios,com.venuscloud.personachat,https://apps.apple.com/us/app/persona-chat-ai-chatbot/id6480217280?uo=4,Entertainment,17+,4.53333,TRUE,0,,,,Venus Cloud Ltd,https://personachat.app,,2024-06-17T07:00:00Z,2026-04-12T22:53:32Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Atlas: AI Study Companion,ios,ios,org.atlas,https://apps.apple.com/us/app/atlas-ai-study-companion/id6504261901?uo=4,Education,4+,4.75959,TRUE,0,,,,"Triangle Labs, Inc.",https://www.atlas.org,,2024-08-19T07:00:00Z,2025-05-28T09:24:03Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
AI! Chatbot Agent－Ask & Chat,ios,ios,com.connectinno.chataiultraapp,https://apps.apple.com/us/app/ai-chatbot-agent-ask-chat/id6479236079?uo=4,Productivity,4+,4.4814,TRUE,0,,,,MATdev,https://getaichat.app,,2024-04-25T07:00:00Z,2026-03-09T09:32:57Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
Vurbs,ios,ios,com.vurvey.vurbs,https://apps.apple.com/us/app/vurbs/id6717610689?uo=4,Lifestyle,4+,4.55556,TRUE,0,,,,"Vurvey Labs, Inc",https://vurvey.com,,2024-10-09T07:00:00Z,2025-12-15T14:46:14Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Arcana - AI Tarot Chat,ios,ios,app.DreamKit.DreamKit,https://apps.apple.com/us/app/arcana-ai-tarot-chat/id1572753006?uo=4,Lifestyle,17+,4.75704,TRUE,0,,,,Sung Woo Chang,https://www.instagram.com/dreamkit_app,,2021-06-21T07:00:00Z,2026-04-10T16:13:17Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
MAI: Virtual Companion Ai Vibe,ios,ios,com.weiblocks.mai,https://apps.apple.com/us/app/mai-virtual-companion-ai-vibe/id6757317161?uo=4,Entertainment,17+,4,TRUE,0,,,,Usama Latif,https://mewgamesstudio.blogspot.com,,2026-01-16T08:00:00Z,2026-02-03T14:50:15Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Kicker - Your AI Friend,ios,ios,com.kickerai.app,https://apps.apple.com/us/app/kicker-your-ai-friend/id6760602821?uo=4,Productivity,4+,0,TRUE,0,,,,"Companion Intelligence, Inc.",https://www.usekicker.com/,,2026-04-07T07:00:00Z,2026-04-11T20:35:36Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
WarmUp – Workout AI Companion,ios,ios,kr.kumacompany.WarmUp,https://apps.apple.com/us/app/warmup-workout-ai-companion/id1438594991?uo=4,Health & Fitness,4+,0,TRUE,0,,,,YOUNG HOON JUNG,,,2018-11-16T10:43:17Z,2026-02-22T00:04:57Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,"EN, KO"
Clever AI Hub - Pro AI Agents,ios,ios,com.turbofasttools.geniusai,https://apps.apple.com/us/app/clever-ai-hub-pro-ai-agents/id1667722375?uo=4,Productivity,12+,4.68825,TRUE,0,,,,NEUROLIFY INC.,https://cleverai.app,,2023-04-11T07:00:00Z,2026-03-14T16:33:04Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
Seekee AI Browser & Search,ios,ios,com.seeai.chatbot,https://apps.apple.com/us/app/seekee-ai-browser-search/id6758748106?uo=4,Utilities,17+,4.34999,TRUE,0,,,,Raman Kathwal,https://www.skchatbot.com/,,2026-02-06T08:00:00Z,2026-04-09T02:02:41Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
Aimi AI: Chat With Soulful AI,ios,ios,com.aimi.chats,https://apps.apple.com/us/app/aimi-ai-chat-with-soulful-ai/id6754311950?uo=4,Entertainment,17+,4.60571,TRUE,0,,,,MapsPeople Inc,https://aimiappweb.com/,,2025-11-05T08:00:00Z,2026-01-22T07:20:29Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Twineo: AI Digital Twin,ios,ios,com.earnbuddy.app,https://apps.apple.com/us/app/twineo-ai-digital-twin/id6744677005?uo=4,Lifestyle,4+,4.73227,TRUE,0,,,,OV Labs,,,2025-06-24T07:00:00Z,2026-02-24T00:29:29Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Author AI: Novel Writing,ios,ios,com.brantley.Storybook,https://apps.apple.com/us/app/author-ai-novel-writing/id1670723178?uo=4,Utilities,17+,4.532,TRUE,0,,,,Murphy Brantley,,,2023-03-02T08:00:00Z,2026-04-03T19:44:53Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,"NL, FR, DE, IT, JA, KO, PT, RU, ES"
Onuro,ios,ios,com.onuro.onuro,https://apps.apple.com/us/app/onuro/id6739381897?uo=4,Productivity,17+,5,TRUE,0,,,,Onuro,https://www.onuro.ai/chat,,2025-02-22T08:00:00Z,2025-07-22T15:37:51Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
Chat AI App - AI Bot Agency,ios,ios,ai.chat.plus.chatbot,https://apps.apple.com/us/app/chat-ai-app-ai-bot-agency/id6445886484?uo=4,Utilities,9+,4.69336,TRUE,0,,,,"Kodeon, Inc.",https://kodeon.ai,,2023-03-01T08:00:00Z,2024-12-23T07:23:10Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
AI Chat - Invisioned,ios,ios,visionaryai.app.com,https://apps.apple.com/us/app/ai-chat-invisioned/id6473903841?uo=4,Productivity,17+,4.70587,TRUE,0,,,,Herrs J Holdens LLC,,,2024-04-10T07:00:00Z,2026-02-04T17:01:35Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
AI Companion Colloqio Chat Bot,ios,ios,DSDevelopment.Colloqio,https://apps.apple.com/us/app/ai-companion-colloqio-chat-bot/id6756658665?uo=4,Productivity,4+,0,TRUE,0,,,,Daniel Spencer,https://www.colloqio.app,,2026-01-06T08:00:00Z,2026-01-23T13:46:26Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
Whispers from the Star,ios,ios,com.anuttacon.sw,https://apps.apple.com/us/app/whispers-from-the-star/id6743071754?uo=4,Games,12+,4.40217,FALSE,4.99,,,,ANUTTACON LLC,,,2025-11-22T08:00:00Z,2025-12-24T02:14:30Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Avira - AI Parenting Companion,ios,ios,avira.ai.app,https://apps.apple.com/us/app/avira-ai-parenting-companion/id6758630644?uo=4,Productivity,12+,5,TRUE,0,,,,Avira AI LLC,https://www.talktoavira.ai,,2026-02-21T08:00:00Z,2026-04-13T16:08:23Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Ai Homework Helper: Scan Solve,ios,ios,GoldenBlue.QuestionAi,https://apps.apple.com/us/app/ai-homework-helper-scan-solve/id6466178934?uo=4,Education,4+,4.70326,TRUE,0,,,,hossam sherraa,,,2023-09-15T07:00:00Z,2026-04-13T18:04:49Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Talkit AI: Chat with Character,ios,ios,com.joyolabs.sesamify,https://apps.apple.com/us/app/talkit-ai-chat-with-character/id6743435993?uo=4,Productivity,17+,3.8125,TRUE,0,,,,JoyoLabs Inc.,,,2025-04-23T07:00:00Z,2026-02-23T15:43:37Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Merlin AI - Chatbot Assistant,ios,ios,com.dogtownmedia.merlinai,https://apps.apple.com/us/app/merlin-ai-chatbot-assistant/id1658585780?uo=4,Productivity,4+,4.40057,TRUE,0,,,,"DogTown Media, LLC",https://www.dogtownmedia.com/merlin-ai-chatbot-app,,2022-12-14T08:00:00Z,2023-08-12T00:57:22Z,general_purpose,TRUE,https://www.getmerlin.in,TRUE,"email/password, Google",FALSE,,TRUE,FALSE,"unlimited AI chat, image gen, web access, all models",$14.99/month,"en, es, fr, de, ja"
BuddyBot - AI Companion,ios,ios,Barrys.AICompanion,https://apps.apple.com/us/app/buddybot-ai-companion/id6751270165?uo=4,Entertainment,4+,0,TRUE,0,,,,Barry Juans,https://ajarbyurns.github.io/aicompanion-support/,,2025-08-21T07:00:00Z,2025-08-26T16:18:43Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Red Angel | Private Offline AI,ios,ios,SHAYZ-Productions.Red-Angel,https://apps.apple.com/us/app/red-angel-private-offline-ai/id6759326202?uo=4,Productivity,12+,3,TRUE,0,,,,Syed Shayan Ali Hashmi,https://redangel.fun/,,2026-03-04T08:00:00Z,2026-03-05T05:43:32Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
Aura - AI Chat Companion,ios,ios,inc.flame.AuraMobileApp,https://apps.apple.com/us/app/aura-ai-chat-companion/id6661020485?uo=4,Lifestyle,17+,3.89362,TRUE,0,,,,Flame Industries,https://flame.inc,,2024-09-20T07:00:00Z,2025-01-05T23:42:20Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Orai: AI Coach & Mentor,ios,ios,com.amon.orai,https://apps.apple.com/us/app/orai-ai-coach-mentor/id6751810096?uo=4,Lifestyle,17+,4.74667,TRUE,0,,,,Amon Studio,,,2025-10-02T07:00:00Z,2026-03-27T22:59:48Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Niah,ios,ios,com.niahchat.app,https://apps.apple.com/us/app/niah/id6759682963?uo=4,Productivity,4+,5,TRUE,0,,,,ineedthis inc.,https://niahchat.com/about,,2026-03-11T07:00:00Z,2026-03-23T18:13:09Z,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,EN
AI Girlfriend : Live Simulator,ios,ios,com.appsllp.aitalker,https://apps.apple.com/us/app/ai-girlfriend-live-simulator/id6745129462?uo=4,Entertainment,17+,3.84444,TRUE,0,,,,APPS15 VISIONARY SOFTWARE LLP,https://apps15.com,,2025-04-30T07:00:00Z,2026-03-17T21:28:27Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Kin: Personal AI Advisors,ios,ios,ai.mykin.app,https://apps.apple.com/us/app/kin-personal-ai-advisors/id6473448146?uo=4,Productivity,17+,4.5549,TRUE,0,,,,Kin AI ApS,https://mykin.ai?utm_source=appstore&utm_campaign=marketing-url,,2024-09-23T07:00:00Z,2026-03-19T08:07:15Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,EN
Friendlist: AI Companions,ios,ios,com.friendlist.symph,https://apps.apple.com/us/app/friendlist-ai-companions/id6448280768?uo=4,Entertainment,4+,0,TRUE,0,,,,"Symph, Inc.",,,2023-05-22T07:00:00Z,2023-07-26T17:35:58Z,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Chat Unlimited & Ask Brutus AI,ios,ios,com.Ai-writer.gpt3,https://apps.apple.com/us/app/chat-unlimited-ask-brutus-ai/id6443925235?uo=4,Education,4+,4.53728,TRUE,0,,,,Aryan Chaurasia,https://BrutusAI.com,,2022-10-25T07:00:00Z,2025-07-14T18:20:20Z,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,"AR, BG, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HI, HU, IS, ID, IT, JA, KO, LT, MS, NB, PL, PT, RO, RU, ZH, SK, SL, ES, SV, TH, ZH, TR, UK, VI, CY"
